12:29:32.055PM INFO  com.library.aspect.LoggingAspect - Aspect is initialized
12:29:41.387PM INFO  c.l.controller.AuthorController - Counter : 7575
12:29:41.387PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.387PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.387PM INFO  c.l.controller.AuthorController - Counter : 7576
12:29:41.387PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.387PM INFO  c.l.controller.AuthorController - Counter : 7577
12:29:41.387PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.388PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.388PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.388PM INFO  c.l.controller.AuthorController - Counter : 7578
12:29:41.388PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.388PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.388PM INFO  c.l.controller.AuthorController - Counter : 7579
12:29:41.388PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.388PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.388PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.389PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.388PM INFO  c.l.controller.AuthorController - Counter : 7580
12:29:41.389PM INFO  c.l.controller.AuthorController - Counter : 7581
12:29:41.389PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.388PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.389PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.389PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.389PM INFO  c.l.controller.AuthorController - Counter : 7582
12:29:41.390PM INFO  c.l.controller.AuthorController - Counter : 7583
12:29:41.390PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.390PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.390PM INFO  c.l.controller.AuthorController - Counter : 7584
12:29:41.390PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.390PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.390PM INFO  c.l.controller.AuthorController - Counter : 7585
12:29:41.390PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.390PM INFO  c.l.controller.AuthorController - Counter : 7586
12:29:41.390PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.390PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.390PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.391PM INFO  c.l.controller.AuthorController - Counter : 7587
12:29:41.391PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.391PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.391PM INFO  c.l.controller.AuthorController - Counter : 7588
12:29:41.391PM INFO  c.l.controller.AuthorController - Counter : 7589
12:29:41.391PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.391PM INFO  c.l.controller.AuthorController - Counter : 7590
12:29:41.391PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.391PM INFO  c.l.controller.AuthorController - Counter : 7591
12:29:41.391PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.391PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.392PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.391PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.392PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.392PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.392PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.392PM INFO  c.l.controller.AuthorController - Counter : 7592
12:29:41.392PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.392PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.393PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.393PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.393PM INFO  c.l.controller.AuthorController - Counter : 7593
12:29:41.393PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.393PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.393PM INFO  c.l.controller.AuthorController - Counter : 7594
12:29:41.394PM INFO  c.l.controller.AuthorController - Counter : 7595
12:29:41.394PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.394PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.394PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.394PM INFO  c.l.controller.AuthorController - Counter : 7596
12:29:41.394PM INFO  c.l.controller.AuthorController - Counter : 7597
12:29:41.394PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.394PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.395PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.395PM INFO  c.l.controller.AuthorController - Counter : 7598
12:29:41.395PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.395PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.395PM INFO  c.l.controller.AuthorController - Counter : 7599
12:29:41.395PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.395PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.395PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.395PM INFO  c.l.controller.AuthorController - Counter : 7600
12:29:41.395PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.395PM INFO  c.l.controller.AuthorController - Counter : 7601
12:29:41.396PM INFO  c.l.controller.AuthorController - Counter : 7602
12:29:41.396PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.396PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.396PM INFO  c.l.controller.AuthorController - Counter : 7603
12:29:41.396PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.396PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.396PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.396PM INFO  c.l.controller.AuthorController - Counter : 7604
12:29:41.396PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.396PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.396PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.396PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.396PM INFO  c.l.controller.AuthorController - Counter : 7605
12:29:41.397PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.397PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.397PM INFO  c.l.controller.AuthorController - Counter : 7606
12:29:41.397PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.397PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.397PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.397PM INFO  c.l.controller.AuthorController - Counter : 7607
12:29:41.398PM INFO  c.l.controller.AuthorController - Counter : 7608
12:29:41.398PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.398PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.398PM INFO  c.l.controller.AuthorController - Counter : 7609
12:29:41.398PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.398PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.398PM INFO  c.l.controller.AuthorController - Counter : 7610
12:29:41.398PM INFO  c.l.controller.AuthorController - Counter : 7611
12:29:41.398PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.398PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.398PM INFO  c.l.controller.AuthorController - Counter : 7612
12:29:41.399PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.399PM INFO  c.l.controller.AuthorController - Counter : 7613
12:29:41.399PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.399PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.399PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.399PM INFO  c.l.controller.AuthorController - Counter : 7614
12:29:41.399PM INFO  c.l.controller.AuthorController - Counter : 7615
12:29:41.399PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.399PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.399PM INFO  c.l.controller.AuthorController - Counter : 7616
12:29:41.399PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.399PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.399PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.399PM INFO  c.l.controller.AuthorController - Counter : 7617
12:29:41.399PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.399PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.399PM INFO  c.l.controller.AuthorController - Counter : 7618
12:29:41.400PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.400PM INFO  c.l.controller.AuthorController - Counter : 7619
12:29:41.400PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.400PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.400PM INFO  c.l.controller.AuthorController - Counter : 7620
12:29:41.400PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.400PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.400PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.400PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.400PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.401PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.401PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.401PM INFO  c.l.controller.AuthorController - Counter : 7621
12:29:41.401PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.401PM INFO  c.l.controller.AuthorController - Counter : 7622
12:29:41.401PM INFO  c.l.controller.AuthorController - Counter : 7623
12:29:41.401PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.401PM INFO  c.l.controller.AuthorController - Counter : 7624
12:29:41.401PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.402PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.402PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.402PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.402PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.402PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.402PM INFO  c.l.controller.AuthorController - Counter : 7625
12:29:41.402PM INFO  c.l.controller.AuthorController - Counter : 7626
12:29:41.402PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.403PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.403PM INFO  c.l.controller.AuthorController - Counter : 7627
12:29:41.403PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.403PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.403PM INFO  c.l.controller.AuthorController - Counter : 7628
12:29:41.403PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.403PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.403PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.403PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.404PM INFO  c.l.controller.AuthorController - Counter : 7629
12:29:41.404PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.404PM INFO  c.l.controller.AuthorController - Counter : 7630
12:29:41.404PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.404PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.404PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.404PM INFO  c.l.controller.AuthorController - Counter : 7631
12:29:41.404PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.404PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.405PM INFO  c.l.controller.AuthorController - Counter : 7632
12:29:41.405PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.405PM INFO  c.l.controller.AuthorController - Counter : 7633
12:29:41.405PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.405PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.405PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.405PM INFO  c.l.controller.AuthorController - Counter : 7634
12:29:41.405PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.405PM INFO  c.l.controller.AuthorController - Counter : 7635
12:29:41.406PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.406PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.406PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.406PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.406PM INFO  c.l.controller.AuthorController - Counter : 7636
12:29:41.406PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.407PM INFO  c.l.controller.AuthorController - Counter : 7637
12:29:41.407PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.407PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.407PM INFO  c.l.controller.AuthorController - Counter : 7638
12:29:41.407PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.407PM INFO  c.l.controller.AuthorController - Counter : 7639
12:29:41.407PM INFO  c.l.controller.AuthorController - Counter : 7640
12:29:41.407PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.407PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.407PM INFO  c.l.controller.AuthorController - Counter : 7641
12:29:41.407PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.407PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.407PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.408PM INFO  c.l.controller.AuthorController - Counter : 7642
12:29:41.408PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.408PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.408PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.408PM INFO  c.l.controller.AuthorController - Counter : 7643
12:29:41.408PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.408PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.408PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.408PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.408PM INFO  c.l.controller.AuthorController - Counter : 7644
12:29:41.408PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.408PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.408PM INFO  c.l.controller.AuthorController - Counter : 7645
12:29:41.409PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.409PM INFO  c.l.controller.AuthorController - Counter : 7646
12:29:41.409PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.409PM INFO  c.l.controller.AuthorController - Counter : 7647
12:29:41.409PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.409PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.409PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.409PM INFO  c.l.controller.AuthorController - Counter : 7648
12:29:41.409PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.410PM INFO  c.l.controller.AuthorController - Counter : 7649
12:29:41.410PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.410PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.410PM INFO  c.l.controller.AuthorController - Counter : 7650
12:29:41.410PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.410PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.411PM INFO  c.l.controller.AuthorController - Counter : 7651
12:29:41.411PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.411PM INFO  c.l.controller.AuthorController - Counter : 7652
12:29:41.411PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.411PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.411PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.412PM INFO  c.l.controller.AuthorController - Counter : 7653
12:29:41.412PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.412PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.412PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.412PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.412PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.412PM INFO  c.l.controller.AuthorController - Counter : 7654
12:29:41.412PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.412PM INFO  c.l.controller.AuthorController - Counter : 7655
12:29:41.413PM INFO  c.l.controller.AuthorController - Counter : 7656
12:29:41.413PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.413PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.413PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.413PM INFO  c.l.controller.AuthorController - Counter : 7657
12:29:41.413PM INFO  c.l.controller.AuthorController - Counter : 7658
12:29:41.413PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.413PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.413PM INFO  c.l.controller.AuthorController - Counter : 7659
12:29:41.413PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.413PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.413PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.413PM INFO  c.l.controller.AuthorController - Counter : 7660
12:29:41.413PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.413PM INFO  c.l.controller.AuthorController - Counter : 7661
12:29:41.414PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.414PM INFO  c.l.controller.AuthorController - Counter : 7662
12:29:41.414PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.414PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.414PM INFO  c.l.controller.AuthorController - Counter : 7663
12:29:41.414PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.414PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.414PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.414PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.414PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.415PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.415PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.414PM INFO  c.l.controller.AuthorController - Counter : 7664
12:29:41.414PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.416PM INFO  c.l.controller.AuthorController - Counter : 7665
12:29:41.416PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.416PM INFO  c.l.controller.AuthorController - Counter : 7666
12:29:41.416PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.416PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.416PM INFO  c.l.controller.AuthorController - Counter : 7667
12:29:41.416PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.416PM INFO  c.l.controller.AuthorController - Counter : 7668
12:29:41.417PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.417PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.417PM INFO  c.l.controller.AuthorController - Counter : 7669
12:29:41.417PM INFO  c.l.controller.AuthorController - Counter : 7670
12:29:41.417PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.417PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.417PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.417PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.417PM INFO  c.l.controller.AuthorController - Counter : 7671
12:29:41.417PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.418PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.418PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.418PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.418PM INFO  c.l.controller.AuthorController - Counter : 7672
12:29:41.418PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.418PM INFO  c.l.controller.AuthorController - Counter : 7673
12:29:41.418PM INFO  c.l.controller.AuthorController - Counter : 7674
12:29:41.418PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.419PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.419PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.419PM INFO  c.l.controller.AuthorController - Counter : 7675
12:29:41.419PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.419PM INFO  c.l.controller.AuthorController - Counter : 7676
12:29:41.419PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.419PM INFO  c.l.controller.AuthorController - Counter : 7677
12:29:41.419PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.420PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.420PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.420PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.420PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.420PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.420PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.420PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.421PM INFO  c.l.controller.AuthorController - Counter : 7678
12:29:41.421PM INFO  c.l.controller.AuthorController - Counter : 7679
12:29:41.421PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.421PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.421PM INFO  c.l.controller.AuthorController - Counter : 7680
12:29:41.421PM INFO  c.l.controller.AuthorController - Counter : 7681
12:29:41.421PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.421PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.421PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.421PM INFO  c.l.controller.AuthorController - Counter : 7682
12:29:41.422PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.422PM INFO  c.l.controller.AuthorController - Counter : 7683
12:29:41.422PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.422PM INFO  c.l.controller.AuthorController - Counter : 7684
12:29:41.422PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.422PM INFO  c.l.controller.AuthorController - Counter : 7685
12:29:41.422PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.422PM INFO  c.l.controller.AuthorController - Counter : 7686
12:29:41.422PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.422PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.422PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.422PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.422PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.423PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.423PM INFO  c.l.controller.AuthorController - Counter : 7687
12:29:41.423PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.423PM INFO  c.l.controller.AuthorController - Counter : 7688
12:29:41.423PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.424PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.423PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.424PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.424PM INFO  c.l.controller.AuthorController - Counter : 7689
12:29:41.424PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.424PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.424PM INFO  c.l.controller.AuthorController - Counter : 7690
